Month,Day,Hour,solar1_output_MW,solar2_output_MW,solar3_output_MW
4,30,15,41.976252,44.096844,46.627468
4,30,16,33.967208,36.776856,24.62448
4,30,17,7.7662445,20.858876,17.351362
4,30,18,0,9.560806,0.186873328
4,30,19,0,0,0
4,30,20,0,0,0
4,30,21,0,0,0
4,30,22,0,0,0
4,30,23,0,0,0
5,1,0,0,0,0
5,1,1,0,0,0
5,1,2,0,0,0
5,1,3,0,0,0
5,1,4,0,0,0
5,1,5,0.796079188,4.8339845,0.359829156
5,1,6,6.1657725,17.19816,2.461347
5,1,7,23.667148,37.27732,6.504575
5,1,8,33.603048,42.615772,30.545604
5,1,9,41.923268,44.147204,37.564984
5,1,10,40.510276,44.835176,36.328652
5,1,11,40.615696,43.403388,20.35564
5,1,12,33.924308,43.172592,24.373876
5,1,13,32.442838,42.807452,23.02758
5,1,14,29.414526,43.693948,17.332392
5,1,15,36.490172,42.308344,43.77946
5,1,16,31.34728,36.158064,37.151396
5,1,17,10.343273,20.624502,17.804902
5,1,18,0,9.761064,0.351117469
5,1,19,0,0,0
5,1,20,0,0,0
5,1,21,0,0,0
5,1,22,0,0,0
5,1,23,0,0,0
5,2,0,0,0,0
5,2,1,0,0,0
5,2,2,0,0,0
5,2,3,0,0,0
5,2,4,0,0,0
5,2,5,1.261319125,4.6826665,0
5,2,6,8.902026,17.323156,0.146087188
5,2,7,25.359766,37.90092,6.7047335
5,2,8,43.81576,43.829944,22.939958
5,2,9,41.510068,45.85602,30.507816
5,2,10,42.839084,46.483944,10.734054
5,2,11,43.745868,45.189524,13.744053
5,2,12,42.203876,44.958572,11.029914
5,2,13,39.73096,44.553264,16.85601
5,2,14,42.264944,43.609456,9.90011
5,2,15,38.642408,42.234236,15.922329
5,2,16,28.818482,37.458632,3.34949775
5,2,17,4.358758,21.614206,0
5,2,18,0,11.014023,5.0180055
5,2,19,0,0,0
5,2,20,0,0,0
5,2,21,0,0,0
5,2,22,0,0,0
5,2,23,0,0,0
5,3,0,0,0,0
5,3,1,0,0,0
5,3,2,0,0,0
5,3,3,0,0,0
5,3,4,0,0,0
5,3,5,4.374837,2.464085,0.144259109
5,3,6,19.894112,2.454974,11.705155
5,3,7,30.14856,9.500997,39.911368
5,3,8,42.487712,27.127042,16.098135
5,3,9,40.234556,36.634452,11.997677
5,3,10,42.029872,46.291524,29.744806
5,3,11,46.211104,45.879988,19.260616
5,3,12,46.441076,45.737836,26.224178
5,3,13,45.666824,45.500252,12.301219
5,3,14,44.73374,45.00132,24.71203
5,3,15,41.301856,42.88052,45.624828
5,3,16,35.138188,37.884096,38.645096
5,3,17,12.043636,21.62954,18.587492
5,3,18,0,10.608097,8.0967725
5,3,19,0,0,0
5,3,20,0,0,0
5,3,21,0,0,0
5,3,22,0,0,0
5,3,23,0,0,0
5,4,0,0,0,0
5,4,1,0,0,0
5,4,2,0,0,0
5,4,3,0,0,0
5,4,4,0,0,0
5,4,5,4.661916,2.3699255,5.1006945
5,4,6,23.623292,1.356245625,18.863346
5,4,7,27.239002,4.229943,40.1097
5,4,8,42.857448,7.233582,46.516152
5,4,9,43.271816,9.904007,48.46586
5,4,10,43.716744,18.620736,49.26722
5,4,11,44.336,31.738992,49.991316
5,4,12,44.110096,44.938148,49.9083
5,4,13,43.81952,44.393004,49.784368
5,4,14,34.198684,43.390272,49.4971
5,4,15,28.25354,42.58126,46.502116
5,4,16,24.17205,36.924984,40.328924
5,4,17,8.748821,20.451838,18.97244
5,4,18,0,8.456455,7.3438965
5,4,19,0,0,0
5,4,20,0,0,0
5,4,21,0,0,0
5,4,22,0,0,0
5,4,23,0,0,0
5,5,0,0,0,0
5,5,1,0,0,0
5,5,2,0,0,0
5,5,3,0,0,0
5,5,4,0,0,0
5,5,5,4.479619,3.80089025,7.071305
5,5,6,15.544843,0.93897825,19.60784
5,5,7,34.2488,3.331644,40.09168
5,5,8,40.803424,4.631501,46.448588
5,5,9,42.163372,7.649899,48.68464
5,5,10,42.52828,10.358694,48.885924
5,5,11,45.15632,14.949825,49.266428
5,5,12,45.4196,39.609244,49.357688
5,5,13,45.387056,45.654376,49.353872
5,5,14,44.287952,45.835096,46.944164
5,5,15,41.75352,44.401332,37.894624
5,5,16,34.904588,39.093136,25.584484
5,5,17,12.175989,22.258012,12.566396
5,5,18,0,10.889374,0.186816375
5,5,19,0,0,0
5,5,20,0,0,0
5,5,21,0,0,0
5,5,22,0,0,0
5,5,23,0,0,0
5,6,0,0,0,0
5,6,1,0,0,0
5,6,2,0,0,0
5,6,3,0,0,0
5,6,4,0,0,0
5,6,5,4.5689915,3.10565125,0.713189063
5,6,6,25.697734,2.055035,15.216528
5,6,7,39.56334,9.399686,38.479644
5,6,8,42.854708,23.31377,45.661252
5,6,9,42.687384,43.254768,48.269268
5,6,10,42.803612,43.7538,35.42378
5,6,11,42.840452,43.746612,49.883556
5,6,12,42.569424,43.583812,49.851508
5,6,13,41.692984,45.255252,49.449564
5,6,14,42.009244,44.195348,48.581092
5,6,15,39.878264,42.267924,46.518732
5,6,16,34.561908,37.189684,38.900988
5,6,17,12.410352,21.605324,17.918584
5,6,18,0,10.667066,4.40261
5,6,19,0,0,0
5,6,20,0,0,0
5,6,21,0,0,0
5,6,22,0,0,0
5,6,23,0,0,0
5,7,0,0,0,0
5,7,1,0,0,0
5,7,2,0,0,0
5,7,3,0,0,0
5,7,4,0,0,0
5,7,5,4.131091,5.2051205,1.306707125
5,7,6,26.394954,16.404224,4.3431365
5,7,7,38.983768,34.9532,19.051662
5,7,8,41.963024,40.022412,18.08712
5,7,9,42.535984,41.867164,15.660594
5,7,10,42.850012,42.26762,19.62005
5,7,11,42.81958,42.2646,31.70083
5,7,12,43.6701,43.41666,33.264012
5,7,13,43.2522,43.098472,48.70922
5,7,14,42.479,42.319176,47.678928
5,7,15,39.965144,41.953292,28.055518
5,7,16,34.395912,37.18268,20.72114
5,7,17,12.363398,21.644902,18.122154
5,7,18,0,3.701918,4.2762075
5,7,19,0,0,0
5,7,20,0,0,0
5,7,21,0,0,0
5,7,22,0,0,0
5,7,23,0,0,0
5,8,0,0,0,0
5,8,1,0,0,0
5,8,2,0,0,0
5,8,3,0,0,0
5,8,4,0,0,0
5,8,5,4.7741,4.428259,3.3838315
5,8,6,25.575224,16.687601,1.80905875
5,8,7,39.077516,35.550056,35.736828
5,8,8,40.387608,41.907056,43.90362
5,8,9,41.138744,44.292596,47.262224
5,8,10,41.371672,44.178308,48.851988
5,8,11,42.833888,44.444516,49.12548
5,8,12,43.483012,44.207612,49.363604
5,8,13,43.699232,44.169284,49.422308
5,8,14,42.589824,43.591864,48.419692
5,8,15,40.142152,41.636684,44.946572
5,8,16,33.726464,36.657552,36.91356
5,8,17,11.91052,21.504962,16.593287
5,8,18,0,4.0787225,2.49228675
5,8,19,0,0,0
5,8,20,0,0,0
5,8,21,0,0,0
5,8,22,0,0,0
5,8,23,0,0,0
5,9,0,0,0,0
5,9,1,0,0,0
5,9,2,0,0,0
5,9,3,0,0,0
5,9,4,0,0,0
5,9,5,4.862954,8.0334495,6.1572315
5,9,6,25.383106,18.726944,19.633204
5,9,7,37.532456,38.348864,40.026416
5,9,8,40.143656,43.860396,46.842832
5,9,9,42.782232,45.8331,49.696404
5,9,10,44.171732,46.213116,50
5,9,11,44.79426,45.107424,50
5,9,12,44.455448,45.143868,50
5,9,13,44.132088,44.528576,50
5,9,14,44.108752,43.618536,50
5,9,15,41.377948,42.2899,47.155496
5,9,16,34.694168,37.604816,40.360932
5,9,17,12.440813,21.846464,19.114192
5,9,18,0,3.80235925,6.8956655
5,9,19,0,0,0
5,9,20,0,0,0
5,9,21,0,0,0
5,9,22,0,0,0
5,9,23,0,0,0
5,10,0,0,0,0
5,10,1,0,0,0
5,10,2,0,0,0
5,10,3,0,0,0
5,10,4,0,0,0
5,10,5,5.0847615,4.6029455,8.679172
5,10,6,24.823046,14.12791,20.983758
5,10,7,38.659892,37.473432,40.35116
5,10,8,40.702548,43.048152,46.36218
5,10,9,41.146732,43.949296,48.20188
5,10,10,41.24138,44.04938,49.146412
5,10,11,41.161024,40.158848,49.913164
5,10,12,42.335524,44.000104,49.792292
5,10,13,42.715056,41.731768,49.750416
5,10,14,41.963136,40.972236,49.30912
5,10,15,39.553348,28.968476,46.601392
5,10,16,33.337062,30.54525,39.9965
5,10,17,11.900415,21.544914,19.131606
5,10,18,0,4.232166,7.450391
5,10,19,0,0,0
5,10,20,0,0,0
5,10,21,0,0,0
5,10,22,0,0,0
5,10,23,0,0,0
5,11,0,0,0,0
5,11,1,0,0,0
5,11,2,0,0,0
5,11,3,0,0,0
5,11,4,0,0,0
5,11,5,5.072368,1.644839625,9.63063
5,11,6,25.934078,2.704806,20.884486
5,11,7,38.937112,13.226038,39.915012
5,11,8,42.82976,41.03466,45.324396
5,11,9,43.713764,44.0005,46.86136
5,11,10,44.129908,44.413112,48.380532
5,11,11,44.9356,44.678424,49.251484
5,11,12,44.61848,44.488924,49.17332
5,11,13,44.781988,44.533316,49.364196
5,11,14,43.676772,43.56854,48.100472
5,11,15,41.431788,42.161056,45.94216
5,11,16,35.283272,37.313524,39.41558
5,11,17,12.811114,22.261984,19.037582
5,11,18,0,4.16528325,7.8576815
5,11,19,0,0,0
5,11,20,0,0,0
5,11,21,0,0,0
5,11,22,0,0,0
5,11,23,0,0,0
5,12,0,0,0,0
5,12,1,0,0,0
5,12,2,0,0,0
5,12,3,0,0,0
5,12,4,0,0,0
5,12,5,5.492778,9.495795,0.270604438
5,12,6,25.784324,19.13824,3.5227385
5,12,7,40.270164,37.297568,13.172639
5,12,8,44.000912,42.17218,44.04072
5,12,9,44.552948,42.443364,45.7225
5,12,10,44.539164,42.552544,46.852776
5,12,11,44.478628,39.412432,47.239648
5,12,12,44.701876,39.145452,42.063636
5,12,13,44.780368,38.8073,40.945944
5,12,14,44.026456,36.808672,39.086168
5,12,15,40.804628,38.617016,44.081496
5,12,16,34.478892,33.667008,35.897092
5,12,17,12.479795,18.03867,15.751488
5,12,18,0,3.686523,1.598487875
5,12,19,0,0,0
5,12,20,0,0,0
5,12,21,0,0,0
5,12,22,0,0,0
5,12,23,0,0,0
5,13,0,0,0,0
5,13,1,0,0,0
5,13,2,0,0,0
5,13,3,0,0,0
5,13,4,0,0,0
5,13,5,5.34777,9.562541,0.023337301
5,13,6,26.163582,19.531432,4.2164525
5,13,7,39.711652,38.250728,4.24046
5,13,8,43.5224,41.664944,15.704464
5,13,9,44.039296,42.880552,36.614168
5,13,10,43.080952,43.721488,40.68956
5,13,11,41.532624,43.750392,47.410392
5,13,12,41.201488,43.497536,48.1645
5,13,13,42.152312,44.861028,47.821644
5,13,14,42.6976,44.06084,47.13926
5,13,15,40.578012,42.4389,35.989764
5,13,16,34.821792,38.302352,2.52654
5,13,17,12.907095,23.787012,11.96669
5,13,18,2.46114025,4.2230185,0.391032219
5,13,19,0,0,0
5,13,20,0,0,0
5,13,21,0,0,0
5,13,22,0,0,0
5,13,23,0,0,0
5,14,0,0,0,0
5,14,1,0,0,0
5,14,2,0,0,0
5,14,3,0,0,0
5,14,4,0,0,0
5,14,5,5.310256,10.978576,0.315525531
5,14,6,25.97343,19.327576,20.313734
5,14,7,37.960004,36.939676,3.24302075
5,14,8,41.881724,41.881164,7.6209455
5,14,9,42.740828,43.9949,11.672249
5,14,10,44.086004,43.503716,11.099626
5,14,11,44.005396,43.700132,34.287808
5,14,12,44.257316,43.546132,48.429388
5,14,13,43.875704,43.144484,48.35226
5,14,14,42.642784,37.987536,46.964212
5,14,15,40.135784,33.150394,44.523284
5,14,16,33.70094,33.261412,32.777104
5,14,17,12.407961,17.981142,2.0670335
5,14,18,2.17125025,3.98001975,2.780305
5,14,19,0,0,0
5,14,20,0,0,0
5,14,21,0,0,0
5,14,22,0,0,0
5,14,23,0,0,0
5,15,0,0,0,0
5,15,1,0,0,0
5,15,2,0,0,0
5,15,3,0,0,0
5,15,4,0,0,0
5,15,5,5.1726765,2.7388275,10.070207
5,15,6,24.768126,9.247452,21.55933
5,15,7,38.02846,23.760886,40.942216
5,15,8,41.556964,38.927412,46.646984
5,15,9,42.835252,41.158216,48.455972
5,15,10,43.021512,41.704888,48.907476
5,15,11,43.078692,43.328952,49.082356
5,15,12,42.928724,43.332484,49.440452
5,15,13,42.397096,44.244984,49.068168
5,15,14,41.048988,43.68706,47.68502
5,15,15,38.048184,42.159684,44.580104
5,15,16,31.33293,38.164328,34.285584
5,15,17,11.524108,23.521442,16.176512
5,15,18,0.422900281,4.211113,4.337011
5,15,19,0,0,0
5,15,20,0,0,0
5,15,21,0,0,0
5,15,22,0,0,0
5,15,23,0,0,0
5,16,0,0,0,0
5,16,1,0,0,0
5,16,2,0,0,0
5,16,3,0,0,0
5,16,4,0,0,0
5,16,5,5.369096,11.701611,8.504375
5,16,6,22.736118,19.951266,19.62934
5,16,7,36.971444,37.494792,26.687948
5,16,8,41.231808,42.246192,44.542628
5,16,9,42.82762,41.672524,47.389336
5,16,10,43.31364,42.269872,48.718728
5,16,11,43.339992,42.323492,48.9138
5,16,12,42.2524,43.63658,48.598124
5,16,13,41.986896,43.112092,47.831924
5,16,14,39.84514,42.556704,41.227788
5,16,15,37.308156,42.476828,35.948208
5,16,16,29.897724,37.992008,32.485836
5,16,17,11.348402,23.377118,12.940778
5,16,18,0.628465125,4.3328555,3.1429625
5,16,19,0,0,0
5,16,20,0,0,0
5,16,21,0,0,0
5,16,22,0,0,0
5,16,23,0,0,0
5,17,0,0,0,0
5,17,1,0,0,0
5,17,2,0,0,0
5,17,3,0,0,0
5,17,4,0,0,0
5,17,5,5.387765,10.190231,0.473961531
5,17,6,24.516864,18.737488,7.670589
5,17,7,36.982852,35.536824,5.4907595
5,17,8,41.070028,39.961244,14.84674
5,17,9,42.146344,40.972432,17.1826
5,17,10,42.307452,41.705416,36.11138
5,17,11,42.220364,41.79246,42.501348
5,17,12,41.89658,41.545724,43.675256
5,17,13,41.092228,42.479692,48.433664
5,17,14,40.553868,41.812356,47.319388
5,17,15,37.189572,40.650716,44.746456
5,17,16,30.818404,36.2358,37.969392
5,17,17,11.505584,22.734814,18.581612
5,17,18,1.243323625,4.4341145,8.2475665
5,17,19,0,0,0
5,17,20,0,0,0
5,17,21,0,0,0
5,17,22,0,0,0
5,17,23,0,0,0
5,18,0,0,0,0
5,18,1,0,0,0
5,18,2,0,0,0
5,18,3,0,0,0
5,18,4,0,0,0
5,18,5,4.7685115,10.743082,10.312925
5,18,6,20.444786,3.1363135,21.489206
5,18,7,32.986768,9.835207,17.494184
5,18,8,38.359852,23.06367,44.893796
5,18,9,40.495,43.975772,47.296004
5,18,10,37.070872,44.535348,48.096508
5,18,11,37.004816,44.63328,48.511824
5,18,12,27.921674,45.730732,48.861472
5,18,13,27.129254,45.408488,48.842556
5,18,14,15.201394,44.799328,48.014192
5,18,15,37.291548,43.91302,45.788964
5,18,16,29.675124,39.220752,38.900876
5,18,17,11.557587,21.962976,19.34241
5,18,18,1.539485875,3.708294,8.67605
5,18,19,0,0,0
5,18,20,0,0,0
5,18,21,0,0,0
5,18,22,0,0,0
5,18,23,0,0,0
5,19,0,0,0,0
5,19,1,0,0,0
5,19,2,0,0,0
5,19,3,0,0,0
5,19,4,0,0,0
5,19,5,5.357279,0,11.35694
5,19,6,21.600812,10.403141,21.705456
5,19,7,5.8601215,10.908558,39.707696
5,19,8,20.930864,22.033884,45.093808
5,19,9,38.452224,10.637711,46.406412
5,19,10,43.196044,5.285161,47.25676
5,19,11,43.63748,4.9170825,47.569432
5,19,12,43.671912,11.96437,47.8112
5,19,13,43.778548,7.61362,47.838112
5,19,14,38.030148,9.616565,46.849312
5,19,15,39.623224,1.970799625,45.058252
5,19,16,33.44839,0.103290859,38.890396
5,19,17,12.909665,1.2943905,19.561844
5,19,18,0.246938078,0.397119313,9.491036
5,19,19,0,0,0
5,19,20,0,0,0
5,19,21,0,0,0
5,19,22,0,0,0
5,19,23,0,0,0
5,20,0,0,0,0
5,20,1,0,0,0
5,20,2,0,0,0
5,20,3,0,0,0
5,20,4,0,0,0
5,20,5,4.5545045,0.802291563,10.963308
5,20,6,23.928448,5.9466115,21.111604
5,20,7,29.44202,6.9541075,38.427892
5,20,8,40.978592,33.453068,44.221832
5,20,9,43.076304,28.17615,46.337648
5,20,10,43.226856,33.76386,46.685276
5,20,11,43.480688,30.342194,47.389972
5,20,12,43.777168,31.191206,47.351224
5,20,13,43.421668,37.092304,47.281672
5,20,14,42.287648,38.868784,46.751296
5,20,15,39.592364,35.297692,43.957132
5,20,16,32.74744,14.264391,37.761176
5,20,17,12.610473,7.519554,19.184876
5,20,18,3.18322,1.482355125,8.517792
5,20,19,0,0,0
5,20,20,0,0,0
5,20,21,0,0,0
5,20,22,0,0,0
5,20,23,0,0,0
5,21,0,0,0,0
5,21,1,0,0,0
5,21,2,0,0,0
5,21,3,0,0,0
5,21,4,0,0,0
5,21,5,4.588409,4.563203,9.606037
5,21,6,24.671236,12.910171,20.37146
5,21,7,36.80394,29.033262,37.789348
5,21,8,40.377792,31.680296,43.435088
5,21,9,38.535824,30.20063,45.792504
5,21,10,43.25802,32.614566,47.043532
5,21,11,43.973964,23.795898,47.603728
5,21,12,43.85356,19.325496,47.605068
5,21,13,43.29022,7.3648785,47.6216
5,21,14,43.097276,4.323,47.0828
5,21,15,40.187804,1.804568375,37.412988
5,21,16,33.70606,2.05421925,38.596468
5,21,17,13.230095,1.945659,19.217948
5,21,18,0.331536188,0.889372188,9.71091
5,21,19,0,0,0
5,21,20,0,0,0
5,21,21,0,0,0
5,21,22,0,0,0
5,21,23,0,0,0
5,22,0,0,0,0
5,22,1,0,0,0
5,22,2,0,0,0
5,22,3,0,0,0
5,22,4,0,0,0
5,22,5,5.731266,6.225103,10.934692
5,22,6,25.999946,20.68692,21.021924
5,22,7,37.73562,39.011044,6.504717
5,22,8,41.278044,29.67194,18.785926
5,22,9,41.942652,17.17705,46.327896
5,22,10,43.245776,38.646304,46.810732
5,22,11,43.2091,37.476584,47.256784
5,22,12,43.759168,12.825353,47.090772
5,22,13,43.04094,40.467044,46.86414
5,22,14,42.300392,31.574294,46.119196
5,22,15,39.985856,43.819016,43.777268
5,22,16,33.032564,26.025748,37.657912
5,22,17,13.092606,23.992148,19.472312
5,22,18,3.782718,5.041349,0.705749875
5,22,19,0,0,0
5,22,20,0,0,0
5,22,21,0,0,0
5,22,22,0,0,0
5,22,23,0,0,0
5,23,0,0,0,0
5,23,1,0,0,0
5,23,2,0,0,0
5,23,3,0,0,0
5,23,4,0,0,0
5,23,5,5.852132,0.394577188,10.040386
5,23,6,25.570722,1.581759875,20.088732
5,23,7,38.06436,4.9440225,7.149153
5,23,8,42.515872,9.860425,14.243835
5,23,9,43.311016,24.565528,19.605812
5,23,10,44.609536,10.338942,27.41847
5,23,11,44.850272,16.744007,45.153784
5,23,12,45.282972,6.6816995,44.765984
5,23,13,44.803888,28.608968,44.485156
5,23,14,43.806792,29.670106,44.606752
5,23,15,41.65964,43.463488,42.128264
5,23,16,35.37642,38.456128,35.553068
5,23,17,14.199539,24.02213,4.4758355
5,23,18,5.329814,5.0187235,8.745923
5,23,19,0,0,0
5,23,20,0,0,0
5,23,21,0,0,0
5,23,22,0,0,0
5,23,23,0,0,0
5,24,0,0,0,0
5,24,1,0,0,0
5,24,2,0,0,0
5,24,3,0,0,0
5,24,4,0,0,0
5,24,5,6.0193005,12.080529,10.513303
5,24,6,26.444602,20.41333,20.895762
5,24,7,39.232312,37.722776,3.73590225
5,24,8,43.249352,42.552648,6.9119385
5,24,9,44.448456,45.29386,10.976459
5,24,10,45.664564,46.100968,17.606812
5,24,11,45.671828,46.351824,29.11376
5,24,12,46.04978,46.39438,24.43611
5,24,13,45.576448,45.93674,20.301634
5,24,14,44.471392,44.974496,9.515713
5,24,15,42.178252,43.544136,9.104945
5,24,16,35.608012,38.680572,5.1425345
5,24,17,14.473719,24.392916,1.53348875
5,24,18,5.939681,5.2236725,8.130147
5,24,19,0,0,0
5,24,20,0,0,0
5,24,21,0,0,0
5,24,22,0,0,0
5,24,23,0,0,0
5,25,0,0,0,0
5,25,1,0,0,0
5,25,2,0,0,0
5,25,3,0,0,0
5,25,4,0,0,0
5,25,5,6.0771565,10.876911,10.782129
5,25,6,26.560884,20.068134,21.297222
5,25,7,37.893364,37.766628,4.2558705
5,25,8,42.493996,43.180208,6.6133965
5,25,9,43.12334,45.400792,12.454489
5,25,10,44.788192,45.769552,33.895416
5,25,11,44.752108,45.951592,48.470008
5,25,12,45.074316,45.695448,43.596148
5,25,13,44.765028,45.241812,47.521276
5,25,14,44.178728,45.614392,26.647858
5,25,15,41.9009,43.60784,13.197402
5,25,16,35.448636,38.862572,18.932786
5,25,17,14.433913,24.694624,0.508524594
5,25,18,5.88888,5.270828,9.51157
5,25,19,0,0,0
5,25,20,0,0,0
5,25,21,0,0,0
5,25,22,0,0,0
5,25,23,0,0,0
5,26,0,0,0,0
5,26,1,0,0,0
5,26,2,0,0,0
5,26,3,0,0,0
5,26,4,0,0,0
5,26,5,6.1162925,6.6278615,13.539636
5,26,6,26.589854,15.839839,22.017788
5,26,7,37.92584,25.9049,37.825624
5,26,8,41.977188,38.971672,43.396756
5,26,9,43.91928,39.756796,45.750924
5,26,10,44.307884,41.60658,47.23556
5,26,11,44.237024,47.419652,47.930184
5,26,12,43.812572,48.116416,48.192596
5,26,13,43.152096,47.518544,47.668476
5,26,14,41.99688,47.427144,46.41114
5,26,15,39.666212,46.043832,44.579264
5,26,16,33.910772,41.21128,38.770668
5,26,17,13.851577,26.026488,20.477884
5,26,18,5.0934225,5.5331715,12.021291
5,26,19,0,0,0
5,26,20,0,0,0
5,26,21,0,0,0
5,26,22,0,0,0
5,26,23,0,0,0
5,27,0,0,0,0
5,27,1,0,0,0
5,27,2,0,0,0
5,27,3,0,0,0
5,27,4,0,0,0
5,27,5,5.9453665,13.799456,14.088938
5,27,6,26.034252,21.83207,21.550062
5,27,7,38.098724,40.16072,35.912192
5,27,8,42.382592,44.970356,40.809788
5,27,9,43.057904,46.954284,42.911996
5,27,10,43.47858,46.106276,44.1554
5,27,11,43.403588,46.28516,44.557148
5,27,12,43.209744,46.10038,44.400428
5,27,13,42.70208,45.57816,44.187452
5,27,14,41.582076,44.704508,43.27402
5,27,15,39.261768,43.047088,41.841048
5,27,16,33.345928,39.0788,36.39944
5,27,17,13.728667,25.670386,19.996404
5,27,18,5.154054,5.5480035,11.708421
5,27,19,0,0,0
5,27,20,0,0,0
5,27,21,0,0,0
5,27,22,0,0,0
5,27,23,0,0,0
5,28,0,0,0,0
5,28,1,0,0,0
5,28,2,0,0,0
5,28,3,0,0,0
5,28,4,0,0,0
5,28,5,5.929144,13.850249,12.842813
5,28,6,25.463716,21.410362,21.144716
5,28,7,37.781952,38.69764,37.362028
5,28,8,41.84636,42.0408,40.704324
5,28,9,42.990352,43.185604,42.044564
5,28,10,43.305932,43.906016,42.75152
5,28,11,43.997196,44.084276,42.871484
5,28,12,43.76376,41.649764,44.411164
5,28,13,43.278932,45.36974,44.024008
5,28,14,42.365888,45.475612,44.216068
5,28,15,39.273064,44.24322,42.431828
5,28,16,33.138466,39.583464,37.148552
5,28,17,13.484313,26.07213,20.14519
5,28,18,0.402331031,5.7265005,11.456108
5,28,19,0,0,0
5,28,20,0,0,0
5,28,21,0,0,0
5,28,22,0,0,0
5,28,23,0,0,0
5,29,0,0,0,0
5,29,1,0,0,0
5,29,2,0,0,0
5,29,3,0,0,0
5,29,4,0,0,0
5,29,5,5.890079,13.376456,11.287095
5,29,6,24.069292,21.410838,20.536178
5,29,7,37.381904,38.843956,36.474336
5,29,8,40.79196,41.895168,41.6156
5,29,9,42.073924,42.903984,43.641408
5,29,10,43.128144,43.82208,45.440168
5,29,11,42.875008,43.782732,45.616896
5,29,12,40.664404,43.463212,46.343668
5,29,13,38.550496,44.64088,46.12844
5,29,14,36.117256,43.533004,45.684992
5,29,15,8.985823,36.998356,44.23466
5,29,16,2.01353875,38.883732,22.428818
5,29,17,3.53939925,25.027544,6.4262865
5,29,18,0.095111586,5.7583285,11.7217
5,29,19,0,0,0
5,29,20,0,0,0
5,29,21,0,0,0
5,29,22,0,0,0
5,29,23,0,0,0
5,30,0,0,0,0
5,30,1,0,0,0
5,30,2,0,0,0
5,30,3,0,0,0
5,30,4,0,0,0
5,30,5,5.5172655,12.246335,11.858203
5,30,6,21.642584,20.630426,21.63828
5,30,7,33.342458,36.286352,39.471112
5,30,8,38.234208,40.49894,45.061932
5,30,9,40.080616,41.587892,46.752352
5,30,10,41.76356,42.4446,47.708552
5,30,11,39.939104,42.515956,48.4098
5,30,12,34.740016,43.82182,48.083864
5,30,13,41.061876,43.744996,48.2685
5,30,14,36.660088,44.000836,46.942152
5,30,15,22.984342,42.80286,45.01578
5,30,16,22.23527,38.445764,38.773704
5,30,17,8.542139,25.053352,20.702922
5,30,18,2.061251875,5.7085125,11.087489
5,30,19,0,0,0
5,30,20,0,0,0
5,30,21,0,0,0
5,30,22,0,0,0
5,30,23,0,0,0
5,31,0,0,0,0
5,31,1,0,0,0
5,31,2,0,0,0
5,31,3,0,0,0
5,31,4,0,0,0
5,31,5,5.404593,13.116986,11.659231
5,31,6,22.96454,20.182518,21.291422
5,31,7,35.306864,36.028696,7.0526125
5,31,8,39.956136,40.194572,14.351652
5,31,9,41.172836,41.4985,46.887808
5,31,10,42.575736,43.39846,47.160704
5,31,11,42.433984,43.501568,47.442964
5,31,12,42.27142,43.212904,47.942292
5,31,13,42.595392,42.842628,47.841892
5,31,14,41.221424,41.974036,46.794568
5,31,15,38.543896,35.514448,44.683064
5,31,16,31.897406,39.493524,39.96538
5,31,17,12.943691,26.419476,21.82261
5,31,18,3.9902335,5.911897,13.258968
5,31,19,0,0,0
5,31,20,0,0,0
5,31,21,0,0,0
5,31,22,0,0,0
5,31,23,0,0,0
6,1,0,0,0,0
6,1,1,0,0,0
6,1,2,0,0,0
6,1,3,0,0,0
6,1,4,0,0,0
6,1,5,5.7740595,11.627466,14.208556
6,1,6,23.766576,0.231163031,5.416422
6,1,7,35.921676,4.15843925,19.192518
6,1,8,39.117568,2.14112275,45.619016
6,1,9,41.477248,3.0885665,47.390296
6,1,10,35.701836,8.989782,48.092868
6,1,11,42.594108,10.549331,48.73084
6,1,12,43.062836,9.042893,48.688232
6,1,13,42.668904,26.297936,48.521072
6,1,14,41.383736,23.615548,47.561544
6,1,15,38.816856,11.613854,45.538124
6,1,16,32.725692,2.65300025,40.05156
6,1,17,13.554178,0.437254781,21.934658
6,1,18,4.23171,0.976306375,13.13757
6,1,19,0,0,0
6,1,20,0,0,0
6,1,21,0,0,0
6,1,22,0,0,0
6,1,23,0,0,0
6,2,0,0,0,0
6,2,1,0,0,0
6,2,2,0,0,0
6,2,3,0,0,0
6,2,4,0,0,0
6,2,5,6.1263575,1.594448625,14.003541
6,2,6,24.291306,8.249959,22.432644
6,2,7,38.856112,11.831588,20.188468
6,2,8,30.408688,28.753072,44.454508
6,2,9,43.026084,47.246136,46.686576
6,2,10,44.991424,47.709328,47.638316
6,2,11,44.948112,47.755732,48.557528
6,2,12,45.293036,48.286016,48.269712
6,2,13,45.55762,48.181592,47.970168
6,2,14,44.431708,0,47.21042
6,2,15,41.547804,47.125956,45.434984
6,2,16,35.186932,41.56654,34.656264
6,2,17,14.991388,27.64144,17.360104
6,2,18,6.302197,6.4035115,12.704808
6,2,19,0,0,0
6,2,20,0,0,0
6,2,21,0,0,0
6,2,22,0,0,0
6,2,23,0,0,0
6,3,0,0,0,0
6,3,1,0,0,0
6,3,2,0,0,0
6,3,3,0,0,0
6,3,4,0,0,0
6,3,5,6.2918795,7.7712085,13.988947
